age,balance,day_of_week,duration,campaign,pdays,previous,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_married,marital_single,education_secondary,education_tertiary,default_yes,housing_yes,loan_yes,contact_telephone,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,poutcome_other,poutcome_success
0.18181818181818182,0.0756359740707788,0.3333333333333333,0.013623424156161041,0.04838709677419355,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.41558441558441556,0.08155539011856991,0.16666666666666669,0.0656771045140301,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.5064935064935066,0.07382928113594685,0.06666666666666668,0.03883692557950386,0.016129032258064516,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.45454545454545453,0.08315326929711475,0.4666666666666667,0.04900366002440016,0.5,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.3896103896103896,0.0728033700724493,0.16666666666666669,0.050427002846685644,0.016129032258064516,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.31168831168831174,0.07460098414831225,0.4666666666666667,0.027043513623424154,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.31168831168831174,0.07538176601964666,0.5333333333333333,0.027246848312322082,0.03225806451612903,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.19480519480519481,0.08338024077133986,0.6666666666666666,0.08540056933712892,0.016129032258064516,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.31168831168831174,0.07618070560891908,0.9999999999999999,0.026433509556730378,0.11290322580645161,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0.27272727272727276,0.07620794218582609,0.23333333333333334,0.013420089467263115,0.016129032258064516,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.18181818181818182,0.07836871062044923,0.03333333333333333,0.017893452623017485,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.4805194805194805,0.07294863181595337,0.6333333333333333,0.013013420089467263,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.3376623376623377,0.08166433642619797,0.3333333333333333,0.03334688897925986,0.016129032258064516,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.3636363636363637,0.07703411835200553,0.9999999999999999,0.022163481089873933,0.11290322580645161,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.2207792207792208,0.07302126268770542,0.6333333333333333,0.03538023586823912,0.016129032258064516,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.27272727272727276,0.09284949067601185,0.7,0.004676697844652297,0.016129032258064516,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0.15584415584415584,0.09616327419969858,0.13333333333333333,0.013623424156161041,0.016129032258064516,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.45454545454545453,0.0727761334955423,0.23333333333333334,0.027043513623424154,0.016129032258064516,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.2207792207792208,0.07641675594211321,0.13333333333333333,0.020536803578690525,0.03225806451612903,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.15584415584415584,0.08447878270658944,0.9,0.008946726311508743,0.1774193548387097,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0.18181818181818182,0.0775606921722078,0.13333333333333333,0.10024400162667751,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.2077922077922078,0.09215041853539849,0.4,0.010776738511590077,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.27272727272727276,0.07471900931490931,0.16666666666666669,0.010776738511590077,0.016129032258064516,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.3766233766233767,0.07891344215858952,0.43333333333333335,0.021553477023180154,0.08064516129032258,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.41558441558441556,0.07576307809634486,0.3333333333333333,0.025213501423342822,0.0,0.42431192660550465,0.007272727272727273,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2337662337662338,0.0728033700724493,0.9333333333333333,0.017486783245221633,0.0,0.2729357798165138,0.06181818181818182,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.2077922077922078,0.0728033700724493,0.3,0.054493696624644164,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.25974025974025977,0.0728124489314183,0.5333333333333333,0.034363562423749494,0.0967741935483871,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.15584415584415584,0.07453743213552921,0.8,0.013420089467263115,0.016129032258064516,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.19480519480519481,0.09421131952136257,0.6333333333333333,0.10756405042700284,0.03225806451612903,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.27272727272727276,0.0756450529297478,0.9333333333333333,0.023993493289955266,0.06451612903225806,0.22591743119266056,0.0036363636363636364,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.10389610389610388,0.0728124489314183,0.7,0.0073200488003253355,0.016129032258064516,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.6363636363636365,0.07282152779038731,0.9,0.22732818218788126,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.15584415584415584,0.07759700760808383,0.23333333333333334,0.029483529890199266,0.04838709677419355,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.25974025974025977,0.07924935994044269,0.5666666666666667,0.38226921512810086,0.016129032258064516,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.11688311688311687,0.08119223575980972,0.06666666666666668,0.01708011386742578,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.25974025974025977,0.0728033700724493,0.5,0.17629117527450183,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5194805194805194,0.08578613839812613,0.6333333333333333,0.17507116714111426,0.08064516129032258,0.3692660550458716,0.01818181818181818,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16883116883116883,0.0752728197120186,0.4,0.027043513623424154,0.1774193548387097,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.2077922077922078,0.11871515987870646,0.6,0.014843432289548597,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.2077922077922078,0.19268062389918836,0.6333333333333333,0.040056933712891415,0.016129032258064516,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.5194805194805194,0.07834147404354222,0.16666666666666669,0.13237088247254983,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.10389610389610388,0.07993935322208706,0.43333333333333335,0.020943472956486377,0.06451612903225806,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.19480519480519481,0.13108056579449096,0.2,0.085197234648231,0.03225806451612903,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.5064935064935066,0.1226099903764095,0.3333333333333333,0.017486783245221633,0.0967741935483871,0.3279816513761468,0.01090909090909091,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2207792207792208,0.0752546619940806,0.16666666666666669,0.06750711671411143,0.016129032258064516,0.3853211009174312,0.0036363636363636364,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.29870129870129875,0.1264321900023605,0.2,0.04026026840178935,0.0,0.1926605504587156,0.01818181818181818,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3896103896103896,0.06229913024531078,0.5333333333333333,0.02541683611224075,0.016129032258064516,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.25974025974025977,0.0728033700724493,0.16666666666666669,0.011996746644977633,0.03225806451612903,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.15584415584415584,0.10029415503059577,0.9,0.013216754778365189,0.06451612903225806,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.18181818181818182,0.07392914858460589,0.8666666666666667,0.03924359495729971,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.25974025974025977,0.13867049189257896,0.6333333333333333,0.08336722244814965,0.016129032258064516,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.31168831168831174,0.07492782307119641,0.1,0.1555510370069134,0.016129032258064516,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.3766233766233767,0.07466453616109528,0.23333333333333334,0.026026840178934526,0.016129032258064516,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.10389610389610388,0.07214969222668095,0.9666666666666667,0.01667344448962993,0.12903225806451613,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.3506493506493507,0.08139197065712782,0.4,0.15331435542903618,0.03225806451612903,0.1651376146788991,0.02181818181818182,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14285714285714285,0.0731846821491475,0.8333333333333334,0.018503456689711265,0.04838709677419355,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.28571428571428575,0.1108074737167033,0.3333333333333333,0.02623017486783245,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.2207792207792208,0.07480979790459935,0.9333333333333333,0.07604717364782432,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.16883116883116883,0.08089263341383256,0.6666666666666666,0.008946726311508743,0.03225806451612903,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.5454545454545454,0.23089354129972947,0.26666666666666666,0.040666937779585195,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.42857142857142855,0.0748915076353204,0.5333333333333333,0.03538023586823912,0.0,0.22477064220183487,0.0036363636363636364,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.4935064935064935,0.10160151072213244,0.13333333333333333,0.02826352175681171,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.41558441558441556,0.087438490730485,0.4666666666666667,0.03822692151281008,0.0,0.10665137614678899,0.014545454545454545,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.2077922077922078,0.08196393877217512,0.3666666666666667,0.013826758845058967,0.016129032258064516,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.18181818181818182,0.0745011166996532,0.9333333333333333,0.06405042700284669,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.3896103896103896,0.07541808145552267,0.5666666666666667,0.1189507930052867,0.03225806451612903,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.3506493506493507,0.08919071051150293,0.2,0.1541276941846279,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.5324675324675325,0.0737475714052258,0.03333333333333333,0.01870679137860919,0.06451612903225806,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.4675324675324675,0.10725763985982242,0.6666666666666666,0.0774705164701098,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.06493506493506496,0.07086957311205129,0.4,0.03355022366815779,0.016129032258064516,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.038961038961038974,0.07751529787736278,0.1,0.0010166734444896298,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.10389610389610388,0.07329362845677556,0.4,0.023586823912159414,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.27272727272727276,0.08010277268352914,0.6666666666666666,0.03924359495729971,0.11290322580645161,0.23394495412844038,0.0036363636363636364,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.12987012987012986,0.07384743885388485,0.9,0.015860105734038225,0.04838709677419355,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.3506493506493507,0.0728033700724493,0.7666666666666667,0.0065067100447336315,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0.12987012987012986,0.07331178617471357,0.7333333333333333,0.013420089467263115,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.29870129870129875,0.0733844170464656,0.23333333333333334,0.04270028466856446,0.016129032258064516,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.5454545454545454,0.0853503531676139,0.9666666666666667,0.02277348515656771,0.14516129032258063,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
